Num_units,Intercept,Influence_level,Model,Replication,Measurement,Loss,R2,Imp_F,Imp_Z1,Imp_Z2
0,0,0,MLR,4,W2,0.310492629,0.710658155,1.0487738978195067,0.3640061740401196,0.0006445404223319407
0,0,0,SVR,4,X,0.004412021,0.995888527,1.582282092182723,0.33324809259784594,-8.407443103686241e-05
0,0,0,SVR,4,W1,0.147389602,0.86265059,1.4171429677964515,0.35982110756211244,1.6663441593289807e-05
0,0,0,SVR,4,W2,0.309699936,0.71139685,1.056380331363885,0.3610893760545082,0.0012384047246891238
0,0,0,RF-R,4,X,0.027509776,0.974364192,1.4991233192977924,0.3132546291831272,0.00017876483237949659
0,0,0,RF-R,4,W1,0.186095816,0.826581047,1.2558499999528632,0.3223895994040078,0.000684421782280431
0,0,0,RF-R,4,W2,0.357392265,0.666953326,0.9607911140935274,0.3087468951529141,-0.003367887586144769
0,0,0,XGBoost-R,4,X,0.003222076,0.993800225,1.6437927308211875,0.34848718249575655,0.00015312353854086692
0,0,0,XGBoost-R,4,W1,0.155508537,0.813423545,1.3954638014636027,0.34950481331931016,0.002027594259559318
0,0,0,XGBoost-R,4,W2,0.320439011,0.626436872,1.04091540449833,0.3433266736724305,-0.0038749330665831415
0,0,0,MLP-R,4,X,0.001662721,0.998450544,1.6591276586969932,0.3537443945095732,2.3166985524403216e-07
0,0,0,MLP-R,4,W1,0.148006143,0.862076048,1.4047186012067887,0.3609602655214391,-0.00017884839268341723
0,0,0,MLP-R,4,W2,0.30932759,0.711743831,1.0588834632877058,0.37684598724407653,0.002757549512709534
0,0,0,MLR,5,X,0.001953128,0.998169409,1.5588352258705078,0.3579455250959097,0.0
0,0,0,MLR,5,W1,0.166345166,0.844091168,1.2321898900326982,0.3595135859972797,-1.853155005342444e-05
0,0,0,MLR,5,W2,0.289694814,0.728480358,0.9818644311483393,0.37758762549262814,-0.0016460777591775888
0,0,0,SVR,5,X,0.001958675,0.998164211,1.5611913269605207,0.35851359675788813,-3.246040446436282e-08
0,0,0,SVR,5,W1,0.166099978,0.844320974,1.2433195750241426,0.3544700802768633,6.284856942095907e-06
0,0,0,SVR,5,W2,0.289909077,0.728279538,0.9605747026277159,0.3816934318412047,-0.0017307165034019967
0,0,0,RF-R,5,X,0.023949992,0.977552607,1.4125700655961029,0.31694619321984074,0.0011959808591646027
0,0,0,RF-R,5,W1,0.191289303,0.820712003,1.1290034634246187,0.3324450873456912,0.0005743614108079331
